#SYMBOL;DESCRIPTION;ISIN;CURRENCY_BASE;CONTRACT_SIZE;TICK_SIZE;TICK_VALUE;DIGITS;MIN_VOLUME;MAX_VOLUME;STEP_VOLUME;START_TIME;EXPIRATION_TIME;OPTION_MODE;OPTION_RIGHT;OPTION_STRIKE
BBASO83;BBASE       ON   22,04;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.03.21 20:59:59;0;0;0.00000000
BBASO84;BBASE       ON   25,79;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.03.21 20:59:59;0;0;0.00000000
BBASP1;BBASE       ON   18,38;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP10;BBASE       ON   29,38;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP11;BBASE       ON   23,88;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP12;BBASE       ON   30,13;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP13;BBASE       ON   30,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP19;BBASE       ON   31,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP2;BBASE       ON   18,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP22;BBASE       ON   29,88;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP26;BBASE       ON   30,38;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP28;BBASE       ON   27,38;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP3;BBASE       ON   21,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP4;BBASE       ON   22,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP5;BBASE       ON   23,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP58;BBASE       ON   27,88;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP6;BBASE       ON   24,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP68;BBASE       ON   27,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP7;BBASE       ON   25,63;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP77;BBASE       ON   27,13;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP8;BBASE       ON   18,88;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASP9;BBASE       ON   23,38;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.04.18 20:59:59;0;0;0.00000000
BBASQ17;BBASE       ON   16,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ22;BBASE       ON   21,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ64;BBASE       ON   14,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ67;BBASE       ON   16,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ70;BBASE       ON   20,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ71;BBASE       ON   21,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ72;BBASE       ON   22,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ73;BBASE       ON   23,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ74;BBASE       ON   24,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ77;BBASE       ON   17,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ82;BBASE       ON   21,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ87;BBASE       ON   26,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ88;BBASE       ON   27,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ91;BBASE       ON   21,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASQ98;BBASE       ON   27,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.05.16 20:59:59;0;0;0.00000000
BBASR20;BBASE       ON   19,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR24;BBASE       ON   23,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR32;BBASE       ON   31,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR63;BBASE       ON   21,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR64;BBASE       ON   22,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR65;BBASE       ON   23,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR66;BBASE       ON   24,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR67;BBASE       ON   25,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASR68;BBASE       ON   26,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.06.20 20:59:59;0;0;0.00000000
BBASS78;BBASE       ON   36,57;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS80;BBASE       ON   16,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS81;BBASE       ON   16,57;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS82;BBASE       ON   16,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS83;BBASE       ON   23,57;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS84;BBASE       ON   30,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS85;BBASE       ON   30,57;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS86;BBASE       ON   30,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS87;BBASE       ON   33,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS88;BBASE       ON   36,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS89;BBASE       ON   26,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS93;BBASE       ON   21,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS94;BBASE       ON   22,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS95;BBASE       ON   22,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS96;BBASE       ON   23,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS97;BBASE       ON   23,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS98;BBASE       ON   24,32;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBASS99;BBASE       ON   24,82;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
BBAST79;BBASE       ON   19,40;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST93;BBASE       ON   21,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST94;BBASE       ON   22,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST95;BBASE       ON   22,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST96;BBASE       ON   23,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST97;BBASE       ON   23,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST98;BBASE       ON   24,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBAST99;BBASE       ON   24,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
BBASU78;BBASE       ON   17,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU87;BBASE       ON   16,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU89;BBASE       ON   18,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU90;BBASE       ON   19,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU91;BBASE       ON   20,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU92;BBASE       ON   21,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU93;BBASE       ON   22,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU94;BBASE       ON   23,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU95;BBASE       ON   24,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU96;BBASE       ON   25,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASU97;BBASE       ON   26,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
BBASV14;BBASE       ON   12,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV15;BBASE       ON   13,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV16;BBASE       ON   14,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV17;BBASE       ON   15,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV18;BBASE       ON   16,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV19;BBASE       ON   17,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV20;BBASE       ON   18,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV21;BBASE       ON   20,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV22;BBASE       ON   20,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV23;BBASE       ON   21,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV24;BBASE       ON   22,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV25;BBASE       ON   23,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV26;BBASE       ON   24,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV27;BBASE       ON   25,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV28;BBASE       ON   26,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV29;BBASE       ON   27,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV30;BBASE       ON   28,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV43;BBASE       ON   13,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV44;BBASE       ON   14,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV45;BBASE       ON   15,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV46;BBASE       ON   16,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV47;BBASE       ON   17,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV48;BBASE       ON   18,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV49;BBASE       ON   19,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV50;BBASE       ON   19,95;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV53;BBASE       ON   23,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV55;BBASE       ON   25,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV64;BBASE       ON   23,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV67;BBASE       ON   17,02;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV68;BBASE       ON   18,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV69;BBASE       ON   19,52;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV70;BBASE       ON   20,45;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV78;BBASE       ON   17,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV79;BBASE       ON   19,20;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV80;BBASE       ON   29,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV81;BBASE       ON   11,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV82;BBASE       ON   22,52;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV84;BBASE       ON   14,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV87;BBASE       ON   16,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV88;BBASE       ON   18,70;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
BBASV89;BBASE       ON   18,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV90;BBASE       ON   19,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV91;BBASE       ON   20,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV92;BBASE       ON   21,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV93;BBASE       ON   22,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV94;BBASE       ON   23,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV95;BBASE       ON   24,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV96;BBASE       ON   25,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV97;BBASE       ON   26,77;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASV99;BBASE       ON   19,02;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
BBASW14;BBASE       ON   13,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW15;BBASE       ON   14,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW16;BBASE FM    ON   15,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW17;BBASE FM    ON   16,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW18;BBASE       ON   17,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW19;BBASE       ON   18,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW20;BBASE       ON   19,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW21;BBASE       ON   20,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW22;BBASE       ON   21,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW23;BBASE       ON   22,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW24;BBASE       ON   23,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW25;BBASE       ON   24,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW26;BBASE       ON   25,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW27;BBASE       ON   26,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW28;BBASE       ON   27,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW29;BBASE       ON   28,65;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW44;BBASE       ON   14,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW45;BBASE       ON   15,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW46;BBASE FM    ON   16,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW47;BBASE FM    ON   17,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW48;BBASE       ON   18,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW49;BBASE       ON   19,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW50;BBASE       ON   20,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW51;BBASE       ON   21,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW54;BBASE       ON   24,15;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW58;BBASE       ON   17,90;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW60;BBASE       ON   19,90;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW62;BBASE       ON   21,90;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW73;BBASE       ON   23,40;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW75;BBASE       ON   26,40;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW78;BBASE       ON   18,90;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW79;BBASE       ON   19,40;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
BBASW80;BBASE       ON   20,40;BRBBASACNOR3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
